"","week_nr","holiday","brand","format","totalvolume","totalvalue","LL","avgregprice","avgfinalprice","avgdiscount","depth","cop_avgregprice","cop_avgdiscount","cop_avgfinalprice","avgcompLL","avgcompregprice","avgcompfinalprice","avgcompdiscount","totalvolume1","totalvalue1","LL1","avgfinalprice1","avgregprice1","avgdiscount1","avgcompLL1","avgcompfinalprice1","avgcompregprice1","avgcompdiscount1","dtotalvolume","davgfinalprice","davgregprice","davgdiscount","dLL","davgcompLL","davgcompfinalprice","davgcompdiscount"
"951",42,0,"C","supermarket",1,44.3358365236782,1,44.3358365236782,44.3358365236782,0,0,2.59833587450443,-0.756000806860594,2.59833587450443,3.64705882352941,21.5117328616736,19.3744779597128,2.13725490196078,4,41.0464918385259,2,10.2616229596315,16.0116229596315,5.75,3.28888888888889,18.5510132312878,21.17323545351,2.62222222222222,-3,34.0742135640467,28.3242135640467,-5.75,-1,0.358169934640524,0.82346472842498,-0.484967320261438
"952",43,0,"C","hypermarket",3,47.0118759046308,2,17.6706253015436,15.6706253015436,2,0.113182186021753,-0.388167244311627,-0.162141559552787,-0.246079607164687,3.9672131147541,20.0021535429539,17.4775633790194,2.52459016393443,3,57.8741691480391,2,19.291389716013,19.6247230493464,0.333333333333333,3.28888888888889,18.5510132312878,21.17323545351,2.62222222222222,0,-3.62076441446943,-1.95409774780276,1.66666666666667,0,0.67832422586521,-1.07344985226838,-0.0976320582877963
"953",43,0,"C","supermarket",4,83.541608559899,3,24.6354021399748,20.8854021399748,3.75,0.152219962909193,0.725110774527648,0.740467468641571,0.579783108490985,3.9672131147541,20.0021535429539,17.4775633790194,2.52459016393443,1,44.3358365236782,1,44.3358365236782,44.3358365236782,0,3.64705882352941,19.3744779597128,21.5117328616736,2.13725490196078,3,-23.4504343837035,-19.7004343837035,3.75,2,0.320154291224686,-1.89691458069336,0.387335261973641
"954",44,1,"C","convenience",2,49.2843177029863,2,24.6421588514931,24.6421588514931,0,0,0.732767520487893,-0.756000806860594,0.828311440897853,3.21276595744681,19.4474794960363,15.8091816236959,3.63829787234043,6,103.763121347409,4,17.2938535579014,21.7938535579014,4.5,3.64705882352941,19.3744779597128,21.5117328616736,2.13725490196078,-4,7.3483052935917,2.8483052935917,-4.5,-2,-0.434292866082604,-3.56529633601693,1.50104297037964
"955",44,1,"C","hypermarket",3,34.6443584947847,2,16.2147861649282,11.5481194982616,4.66666666666667,0.287803158129857,-0.709923210155334,1.22615456560709,-0.978415525720013,3.21276595744681,19.4474794960363,15.8091816236959,3.63829787234043,3,47.0118759046308,2,15.6706253015436,17.6706253015436,2,3.9672131147541,17.4775633790194,20.0021535429539,2.52459016393443,0,-4.12250580328203,-1.45583913661537,2.66666666666667,0,-0.75444715730729,-1.66838175532357,1.113707708406
"956",44,1,"C","supermarket",4,36.2506215432659,2,13.3126553858165,9.06265538581647,4.25,0.319245100006722,-1.27755846865699,1.04703818482935,-1.3919602799626,3.21276595744681,19.4474794960363,15.8091816236959,3.63829787234043,4,83.541608559899,3,20.8854021399748,24.6354021399748,3.75,3.9672131147541,17.4775633790194,20.0021535429539,2.52459016393443,0,-11.8227467541583,-11.3227467541583,0.5,-1,-0.75444715730729,-1.66838175532357,1.113707708406
"957",45,0,"C","convenience",3,40.3637379393913,2,17.1212459797971,13.4545793131304,3.66666666666667,0.214158868518874,-0.504965399718568,0.694897662104795,-0.636285791799107,4.10714285714286,19.6936040692214,16.8364612120786,2.85714285714286,2,49.2843177029863,2,24.6421588514931,24.6421588514931,0,3.21276595744681,15.8091816236959,19.4474794960363,3.63829787234043,1,-11.1875795383627,-7.52091287169605,3.66666666666667,0,0.894376899696049,1.02727958838272,-0.781155015197568
"958",45,0,"C","hypermarket",7,136.389588384889,5,22.6270840549842,19.484226912127,3.14285714285714,0.138898018640844,0.559072250445021,0.331791320792184,0.394504736554222,4.10714285714286,19.6936040692214,16.8364612120786,2.85714285714286,3,34.6443584947847,2,11.5481194982616,16.2147861649282,4.66666666666667,3.21276595744681,15.8091816236959,19.4474794960363,3.63829787234043,4,7.93610741386545,6.41229789005592,-1.52380952380952,3,0.894376899696049,1.02727958838272,-0.781155015197568
"959",45,0,"C","supermarket",2,22.8773369393311,1,11.9386684696656,11.4386684696656,0.5,0.0418807173740044,-1.60848802301686,-0.614868319595789,-1.00724442300742,4.10714285714286,19.6936040692214,16.8364612120786,2.85714285714286,4,36.2506215432659,2,9.06265538581647,13.3126553858165,4.25,3.21276595744681,15.8091816236959,19.4474794960363,3.63829787234043,-2,2.37601308384908,-1.37398691615092,-3.75,-1,0.894376899696049,1.02727958838272,-0.781155015197568
"960",46,0,"C","convenience",2,27.4478165223263,1,21.2239082611631,13.7239082611631,7.5,0.35337506682141,0.294795789721791,5.19933758229066,-0.572852260489712,3.81632653061225,19.8960781742686,17.6715883783502,2.22448979591837,3,40.3637379393913,2,13.4545793131304,17.1212459797971,3.66666666666667,4.10714285714286,16.8364612120786,19.6936040692214,2.85714285714286,-1,0.269328948032717,4.10266228136605,3.83333333333333,-1,-0.290816326530611,0.835127166271608,-0.63265306122449
"961",46,0,"C","hypermarket",3,56.2387819988653,2,19.7462606662884,18.7462606662884,1,0.0506424997066527,-0.00880559953655867,-0.491672587911351,0.300932401354805,3.81632653061225,19.8960781742686,17.6715883783502,2.22448979591837,7,136.389588384889,5,19.484226912127,22.6270840549842,3.14285714285714,4.10714285714286,16.8364612120786,19.6936040692214,2.85714285714286,-4,-0.737966245838582,-2.88082338869572,-2.14285714285714,-3,-0.290816326530611,0.835127166271608,-0.63265306122449
"962",46,0,"C","supermarket",4,69.8008226985112,2,20.2002056746278,17.4502056746278,2.75,0.136137227724077,0.0911159383084819,0.162141559552787,0.108815353078043,3.81632653061225,19.8960781742686,17.6715883783502,2.22448979591837,2,22.8773369393311,1,11.4386684696656,11.9386684696656,0.5,4.10714285714286,16.8364612120786,19.6936040692214,2.85714285714286,2,6.01153720496225,8.26153720496225,2.25,1,-0.290816326530611,0.835127166271608,-0.63265306122449
"963",47,0,"C","convenience",4,90.5461748205125,3,25.8865437051281,22.6365437051281,3.25,0.125547853626986,0.828311440897853,0.400858113491923,0.732767520487893,4.52380952380952,19.9028825829737,17.204469884561,2.6984126984127,2,27.4478165223263,1,13.7239082611631,21.2239082611631,7.5,3.81632653061225,17.6715883783502,19.8960781742686,2.22448979591837,2,8.91263544396498,4.66263544396498,-4.25,2,0.707482993197277,-0.467118493789197,0.47392290249433
"964",47,0,"C","hypermarket",6,134.249133476987,5,23.2081889128312,22.3748555794979,0.833333333333333,0.035906866169665,0.62911464298803,-0.552222015031721,0.725110774527648,4.52380952380952,19.9028825829737,17.204469884561,2.6984126984127,3,56.2387819988653,2,18.7462606662884,19.7462606662884,1,3.81632653061225,17.6715883783502,19.8960781742686,2.22448979591837,3,3.62859491320947,3.4619282465428,-0.166666666666667,3,0.707482993197277,-0.467118493789197,0.47392290249433
"965",47,0,"C","supermarket",5,79.9029876911082,4,18.7805975382216,15.9805975382216,2.8,0.149090037966126,-0.150256741299569,0.180012369792705,-0.168092463000526,4.52380952380952,19.9028825829737,17.204469884561,2.6984126984127,4,69.8008226985112,2,17.4502056746278,20.2002056746278,2.75,3.81632653061225,17.6715883783502,19.8960781742686,2.22448979591837,1,-1.46960813640616,-1.41960813640616,0.0500000000000003,2,0.707482993197277,-0.467118493789197,0.47392290249433
"966",48,0,"C","hypermarket",4,43.748195269145,2,14.6870488172863,10.9370488172863,3.75,0.25532699228087,-1.06757052387814,0.740467468641571,-1.1209830393527,3.8448275862069,20.4384669693235,17.5074324865649,2.93103448275862,6,134.249133476987,5,22.3748555794979,23.2081889128312,0.833333333333333,4.52380952380952,17.204469884561,19.9028825829737,2.6984126984127,-2,-11.4378067622116,-8.52114009554498,2.91666666666667,-3,-0.678981937602626,0.302962602003895,0.232621784345923
"967",48,0,"C","supermarket",4,85.0385734965094,3,23.5096433741274,21.2596433741274,2.25,0.0957054075297523,0.643489812317966,-0.120633586859312,0.607791862686846,3.8448275862069,20.4384669693235,17.5074324865649,2.93103448275862,5,79.9029876911082,4,15.9805975382216,18.7805975382216,2.8,4.52380952380952,17.204469884561,19.9028825829737,2.6984126984127,-1,5.27904583590571,4.72904583590571,-0.55,-1,-0.678981937602626,0.302962602003895,0.232621784345923
"968",49,0,"C","convenience",2,6.6044502528384,1,8.8022251264192,3.3022251264192,5.5,0.624842005402949,-2.35075504617706,1.65285363251701,-2.35075504617706,3.60344827586207,18.5604498558276,15.7328636489311,2.82758620689655,4,90.5461748205125,3,22.6365437051281,25.8865437051281,3.25,4.52380952380952,17.204469884561,19.9028825829737,2.6984126984127,-2,-19.3343185787089,-17.0843185787089,2.25,-2,-0.920361247947454,-1.47160623562991,0.129173508483854
"969",49,0,"C","hypermarket",7,161.339919276535,5,24.9057027537908,23.0485598966479,1.85714285714286,0.0745669726930388,0.756000806860594,-0.258199521236459,0.740467468641571,3.60344827586207,18.5604498558276,15.7328636489311,2.82758620689655,4,43.748195269145,2,10.9370488172863,14.6870488172863,3.75,3.8448275862069,17.5074324865649,20.4384669693235,2.93103448275862,3,12.1115110793617,10.2186539365045,-1.89285714285714,3,-0.241379310344828,-1.7745688376338,-0.103448275862069
"970",49,0,"C","supermarket",3,41.2678093169816,2,17.4226031056605,13.7559364389939,3.66666666666667,0.210454582729683,-0.452298628055054,0.694897662104795,-0.559072250445021,3.60344827586207,18.5604498558276,15.7328636489311,2.82758620689655,4,85.0385734965094,3,21.2596433741274,23.5096433741274,2.25,3.8448275862069,17.5074324865649,20.4384669693235,2.93103448275862,-1,-7.50370693513348,-6.08704026846682,1.41666666666667,-1,-0.241379310344828,-1.7745688376338,-0.103448275862069
"971",50,1,"C","convenience",5,70.8046258408576,3,18.7609251681715,14.1609251681715,4.6,0.245190466822182,-0.180012369792705,1.17780117975779,-0.46534252996891,3.84905660377359,19.2820406606737,16.9424180191643,2.33962264150943,2,6.6044502528384,1,3.3022251264192,8.8022251264192,5.5,3.60344827586207,15.7328636489311,18.5604498558276,2.82758620689655,3,10.8587000417523,9.95870004175232,-0.9,2,0.245608327911516,1.2095543702332,-0.487963565387118
"972",50,1,"C","hypermarket",5,87.1213583047502,3,20.02427166095,17.42427166095,2.6,0.129842425433647,0.0440416622704214,0.0616774825659391,0.102912033721444,3.84905660377359,19.2820406606737,16.9424180191643,2.33962264150943,7,161.339919276535,5,23.0485598966479,24.9057027537908,1.85714285714286,3.60344827586207,15.7328636489311,18.5604498558276,2.82758620689655,-2,-5.62428823569787,-4.88143109284073,0.742857142857144,-2,0.245608327911516,1.2095543702332,-0.487963565387118
"973",50,1,"C","supermarket",6,82.9982258058154,3,17.6663709676359,13.8330376343026,3.83333333333333,0.216984763897229,-0.394504736554222,0.82006687264142,-0.53859848315853,3.84905660377359,19.2820406606737,16.9424180191643,2.33962264150943,3,41.2678093169816,2,13.7559364389939,17.4226031056605,3.66666666666667,3.60344827586207,15.7328636489311,18.5604498558276,2.82758620689655,3,0.077101195308698,0.243767861975368,0.166666666666667,1,0.245608327911516,1.2095543702332,-0.487963565387118
"974",51,0,"C","convenience",6,108.793920782395,4,19.9656534637324,18.1323201303991,1.83333333333333,0.0918243591006715,0.0322923925875822,-0.264273619256533,0.227966696566032,2.45454545454545,16.956347852141,13.1381660339592,3.81818181818182,5,70.8046258408576,3,14.1609251681715,18.7609251681715,4.6,3.84905660377359,16.9424180191643,19.2820406606737,2.33962264150943,1,3.9713949622276,1.20472829556093,-2.76666666666667,1,-1.39451114922813,-3.80425198520509,1.47855917667238
"975",51,0,"C","hypermarket",5,64.5485899671912,3,15.5097179934382,12.9097179934382,2.6,0.167636832668395,-0.896429497091137,0.0616774825659391,-0.756000806860594,2.45454545454545,16.956347852141,13.1381660339592,3.81818181818182,5,87.1213583047502,3,17.42427166095,20.02427166095,2.6,3.84905660377359,16.9424180191643,19.2820406606737,2.33962264150943,0,-4.5145536675118,-4.5145536675118,0,0,-1.39451114922813,-3.80425198520509,1.47855917667238
"976",51,0,"C","supermarket",5,96.0807936810888,4,21.4161587362178,19.2161587362178,2.2,0.10272617172376,0.331791320792184,-0.138393109564602,0.362969545003898,2.45454545454545,16.956347852141,13.1381660339592,3.81818181818182,6,82.9982258058154,3,13.8330376343026,17.6663709676359,3.83333333333333,3.84905660377359,16.9424180191643,19.2820406606737,2.33962264150943,-1,5.3831211019152,3.74978776858186,-1.63333333333333,1,-1.39451114922813,-3.80425198520509,1.47855917667238
"977",52,0,"C","convenience",2,25.6659841202199,1,14.8329920601099,12.8329920601099,2,0.1348345628377,-1.04703818482935,-0.162141559552787,-0.763836183448152,3.37209302325581,20.9171112623001,18.1729252157884,2.74418604651163,6,108.793920782395,4,18.1323201303991,19.9656534637324,1.83333333333333,2.45454545454545,13.1381660339592,16.956347852141,3.81818181818182,-4,-5.29932807028917,-5.1326614036225,0.166666666666667,-3,0.917547568710359,5.03475918182925,-1.07399577167019
"978",52,0,"C","hypermarket",1,20.8085849345662,1,20.8085849345662,20.8085849345662,0,0,0.203930904603518,-0.756000806860594,0.565948821932863,3.37209302325581,20.9171112623001,18.1729252157884,2.74418604651163,5,64.5485899671912,3,12.9097179934382,15.5097179934382,2.6,2.45454545454545,13.1381660339592,16.956347852141,3.81818181818182,-4,7.89886694112796,5.29886694112796,-2.6,-2,0.917547568710359,5.03475918182925,-1.07399577167019
"979",52,0,"C","supermarket",3,65.4579532328062,2,24.1526510776021,21.8193177442687,2.33333333333333,0.0966077523264991,0.672648466136408,-0.0734450236360958,0.665305988741629,3.37209302325581,20.9171112623001,18.1729252157884,2.74418604651163,5,96.0807936810888,4,19.2161587362178,21.4161587362178,2.2,2.45454545454545,13.1381660339592,16.956347852141,3.81818181818182,-2,2.60315900805097,2.73649234138431,0.133333333333333,-2,0.917547568710359,5.03475918182925,-1.07399577167019
"980",53,0,"C","convenience",3,39.15422649635,2,17.38474216545,13.0514088321167,4.33333333333333,0.249260719088793,-0.46534252996891,1.09924144967447,-0.717496304744026,4.04166666666667,19.463018921524,16.2963522548574,3.16666666666667,2,25.6659841202199,1,12.8329920601099,14.8329920601099,2,3.37209302325581,18.1729252157884,20.9171112623001,2.74418604651163,1,0.218416772006716,2.55175010534005,2.33333333333333,1,0.669573643410854,-1.87657296093106,0.422480620155038
"981",53,0,"C","hypermarket",1,28.9224424213171,1,28.9224424213171,28.9224424213171,0,0,1.11004665474092,-0.756000806860594,1.11004665474092,4.04166666666667,19.463018921524,16.2963522548574,3.16666666666667,1,20.8085849345662,1,20.8085849345662,20.8085849345662,0,3.37209302325581,18.1729252157884,20.9171112623001,2.74418604651163,0,8.1138574867509,8.1138574867509,0,0,0.669573643410854,-1.87657296093106,0.422480620155038
"982",53,0,"C","supermarket",7,123.41347917309,4,20.6304970247272,17.6304970247272,3,0.145415788887891,0.150256741299569,0.307080366577945,0.144322386314604,4.04166666666667,19.463018921524,16.2963522548574,3.16666666666667,3,65.4579532328062,2,21.8193177442687,24.1526510776021,2.33333333333333,3.37209302325581,18.1729252157884,20.9171112623001,2.74418604651163,4,-4.18882071954153,-3.52215405287487,0.666666666666667,2,0.669573643410854,-1.87657296093106,0.422480620155038
"983",54,0,"C","convenience",5,85.3228926360606,3,18.6645785272121,17.0645785272121,1.6,0.0857238751824624,-0.21593320644174,-0.375538588775981,0.0322923925875822,3.92857142857143,17.1122717367169,14.0051288795741,3.10714285714286,3,39.15422649635,2,13.0514088321167,17.38474216545,4.33333333333333,4.04166666666667,16.2963522548574,19.463018921524,3.16666666666667,2,4.01316969509545,1.27983636176212,-2.73333333333333,1,-0.113095238095238,-2.29122337528332,-0.0595238095238093
"984",54,0,"C","hypermarket",5,93.7818211652338,3,21.9563642330468,18.7563642330468,3.2,0.145743619755754,0.439331233837622,0.369246775084039,0.313239960732027,3.92857142857143,17.1122717367169,14.0051288795741,3.10714285714286,1,28.9224424213171,1,28.9224424213171,28.9224424213171,0,4.04166666666667,16.2963522548574,19.463018921524,3.16666666666667,4,-10.1660781882703,-6.96607818827034,3.2,2,-0.113095238095238,-2.29122337528332,-0.0595238095238093
"985",54,0,"C","supermarket",9,173.658596181311,6,21.7398440201456,19.2953995757012,2.44444444444444,0.11244075358495,0.375538588775981,-0.0440416622704214,0.375538588775981,3.92857142857143,17.1122717367169,14.0051288795741,3.10714285714286,7,123.41347917309,4,17.6304970247272,20.6304970247272,3,4.04166666666667,16.2963522548574,19.463018921524,3.16666666666667,2,1.66490255097399,1.10934699541843,-0.555555555555555,2,-0.113095238095238,-2.29122337528332,-0.0595238095238093
"986",55,0,"C","convenience",4,78.519039414823,3,22.1297598537057,19.6297598537057,2.5,0.112970046513241,0.471894152735689,0.00293516612858968,0.413613877042662,4.04347826086957,20.4632358381059,17.6806271424537,2.78260869565217,5,85.3228926360606,3,17.0645785272121,18.6645785272121,1.6,3.92857142857143,14.0051288795741,17.1122717367169,3.10714285714286,-1,2.56518132649363,3.46518132649363,0.9,0,0.114906832298137,3.67549826287966,-0.324534161490683
"987",55,0,"C","hypermarket",4,53.3809263338335,2,17.3452315834584,13.3452315834584,4,0.230610930776772,-0.471894152735689,0.941196411327727,-0.650727384648549,4.04347826086957,20.4632358381059,17.6806271424537,2.78260869565217,5,93.7818211652338,3,18.7563642330468,21.9563642330468,3.2,3.92857142857143,14.0051288795741,17.1122717367169,3.10714285714286,-1,-5.41113264958839,-4.61113264958838,0.8,-1,0.114906832298137,3.67549826287966,-0.324534161490683
"988",55,0,"C","supermarket",3,60.4749413714744,2,22.4916471238248,20.1583137904915,2.33333333333333,0.103742216854438,0.53859848315853,-0.0734450236360958,0.498307987407757,4.04347826086957,20.4632358381059,17.6806271424537,2.78260869565217,9,173.658596181311,6,19.2953995757012,21.7398440201456,2.44444444444444,3.92857142857143,14.0051288795741,17.1122717367169,3.10714285714286,-6,0.86291421479028,0.751803103679165,-0.111111111111112,-4,0.114906832298137,3.67549826287966,-0.324534161490683
